Deciding,Psychology,85-395,Applications of Cognitive Science,Y,N,
Deciding,Social and Decision Sciences,88-120,"Reason, Passion, and Cognition",N,N,
Deciding,Social and Decision Sciences,88-356,Rational Choice (CL 80-305),N,N,
Deciding,Social and Decision Sciences,88-363,Behavioral Economics Theory,Y,N,
Deciding,Social and Decision Sciences,88-365,Behavioral Economics and Public Policy,Y,N,
Deciding,Social and Decision Sciences,88-388,Psychological Models of Decision Making,Y,N,
Deciding,Statistics,36-201,Statistical Reasoning and Practice,N,N,
Deciding,Statistics,36-207,Probability and Statistics for Business Applications,Y,N,
Deciding,Statistics,36-220,Engineering Statistics and Quality Control,Y,N,
Deciding,Statistics,36-247,Statistics for Lab Sciences,Y,N,
Deciding,Statistics,36-303,"Sampling, Survey and Society",Y,N,
Freshman Seminar,Dietrich College Interdisciplinary,66-102,Freshman Seminar: Issues in American Environmental History,N,N,
Freshman Seminar,Dietrich College Interdisciplinary,66-103,Humanities Scholars Freshman Seminar: The Social Impact of War,N,N,
Freshman Seminar,Dietrich College Interdisciplinary,66-104,Freshman Seminar: Philosophy and Argument,N,N,
Freshman Seminar,Dietrich College Interdisciplinary,66-105,"Scientific Thinking: in Children, in Adults, and in Scientists",N,N,
Freshman Seminar,Dietrich College Interdisciplinary,66-106,QSSS Freshman Seminar: Applied Quantitative Social Science I,N,N,
Freshman Seminar,Dietrich College Interdisciplinary,66-107,Freshman Seminar: Modeling Complex Systems,N,N,
Freshman Seminar,Dietrich College Interdisciplinary,66-108,Freshman Seminar: Statistical Paradoxes: When You Can't Trust Your Own Eyes,N,N,
Freshman Seminar,Dietrich College Interdisciplinary,66-109,Grand Challenge Interdisciplinary Freshman Seminar: Climate Change (CL 39-109),N,N,
Freshman Seminar,Dietrich College Interdisciplinary,66-161,Grand Challenge Interdisciplinary Freshman Seminar: Artificial Intelligence and Humanity (CL 16-161),N,N,
Modeling,English,76-361,Topics in Digital Humanities: Corpus Rhetorical Analysis,Y,N,
Modeling: Mathematics,Mathematical Sciences,21-110,Problem Solving in Recreational Mathematics,N,N,
Modeling: Mathematics,Mathematical Sciences,21-111,Calculus I,N,N,
Modeling: Mathematics,Mathematical Sciences,21-112,Calculus II,Y,N,
Modeling: Mathematics,Mathematical Sciences,21-120,Differential and Integral Calculus,N,N,
Modeling: Mathematics,Mathematical Sciences,21-121,Integration and Differential Equations,Y,N,
Modeling: Mathematics,Mathematical Sciences,21-122,"Integration, Differential Equations & Approximation",Y,N,
Modeling: Mathematics,Mathematical Sciences,21-123,Calculus of Approximation (5 units),Y,N,
Modeling: Mathematics,Mathematical Sciences,21-124,Calculus II for Biologists and Chemists,Y,N,
Modeling: Mathematics,Mathematical Sciences,21-127,Concepts of Mathematics,N,N,
Modeling: Mathematics,Mathematical Sciences,21-131,Analysis I,Y,N,
Modeling: Mathematics,Mathematical Sciences,21-132,Analysis II,Y,N,
Modeling: Mathematics,Mathematical Sciences,21-241,Matrices and Linear Transformations,Y,N,
Modeling: Mathematics,Mathematical Sciences,21-256,Multivariate Analysis and Approximation,Y,N,
Modeling: Mathematics,Mathematical Sciences,21-257,Models and Methods for Optimization,N,N,
Modeling: Mathematics,Mathematical Sciences,21-259,Calculus in Three Dimensions,Y,N,
Modeling: Mathematics,Philosophy,80-110,Nature of Mathematical Reasoning,N,N,
Modeling: Mathematics,Philosophy,80-210,Logic and Proofs,N,N,
Modeling: Mathematics,Philosophy,80-211,Logic and Mathematical Inquiry,N,N,
Modeling: Mathematics,Philosophy,80-212,Arguments and Logical Analysis,N,N,
Modeling: Natural Sciences,Biological Sciences,03-121,Modern Biology,N,N,
Modeling: Natural Sciences,Biological Sciences,03-125,Evolution,Y,N,
Modeling: Natural Sciences,Biological Sciences,03-132,Basic Science to Modern Medicine,N,N,
Modeling: Natural Sciences,Biological Sciences,03-161,Molecules to Mind,N,N,
Modeling: Natural Sciences,Biological Sciences,03-203,Bench to Bedside: Process of Regenerative Therapeutics,N,N,
Modeling: Natural Sciences,Biological Sciences,03-220,Genetics,Y,N,
Modeling: Natural Sciences,Biological Sciences,03-230,Introduction to Mammalian Physiology,Y,N,
Modeling: Natural Sciences,Biological Sciences,03-231,Biochemistry I,Y,N,
Modeling: Natural Sciences,Biological Sciences,03-232,Biochemistry I,Y,N,
Modeling: Natural Sciences,Biological Sciences,03-250,"Introduction to Computational Biology (CL 02250 , 02251 , 03250 , 03251)",Y,N,
Modeling: Natural Sciences,Biological Sciences,03-260,Neurobiology of Disease,N,N,
Modeling: Natural Sciences,Biological Sciences,03-320,Cell Biology,Y,N,
Modeling: Natural Sciences,Biological Sciences,03-362,Cellular Neuroscience,Y,N,
Modeling: Natural Sciences,Biological Sciences,03-363,Systems Neuroscience,Y,N,
Modeling: Natural Sciences,Chemistry,09-101,Introduction to Experimental Chemistry (3 units),N,N,
Modeling: Natural Sciences,Chemistry,09-103,"Atoms, Molecules and Chemical Change (non-maj)",N,N,
Modeling: Natural Sciences,Chemistry,09-105,Introduction to Modern Chemistry I,N,N,
Modeling: Natural Sciences,Chemistry,09-106,Modern Chemistry II,Y,N,
Modeling: Natural Sciences,Chemistry,09-108,The Illusion and Magic of Food,N,N,
Modeling: Natural Sciences,Chemistry,09-207,Techniques in Quantitative Analysis,Y,N,
Modeling: Natural Sciences,Chemistry,09-208,Techniques for Organic Synthesis Analysis,Y,Y,
Modeling: Natural Sciences,Chemistry,09-217,Organic Chemistry I,Y,N,
Modeling: Natural Sciences,Chemistry,09-218,Organic Chemistry II,Y,N,
Modeling: Natural Sciences,Chemistry,09-221,Laboratory I: Introduction to Chemical Analysis,Y,N,
Modeling: Natural Sciences,Chemistry,09-222,Laboratory II: Organic Synthesis and Analysis,Y,Y,
Modeling: Natural Sciences,Civil and Environmental Engineering,12-201,Geology,N,N,
Modeling: Natural Sciences,Computational Biology,02-223,How to Analyze Your Own Genome,N,N,
Modeling: Natural Sciences,Computational Biology,02-250,"Introduction to Computational Biology (CL 02251 , 02252 , 03250 , 03251)",Y,N,
Modeling: Natural Sciences,Computational Biology,02-261,Quantitative Cell and Molecular Biology Laboratory,N,N,
Modeling: Natural Sciences,Physics,33-100,Basic Experimental Physics,N,N,
Modeling: Natural Sciences,Physics,33-104,Experimental Physics,N,N,
Modeling: Natural Sciences,Physics,33-114,Physics of Musical Sound,N,N,
Modeling: Natural Sciences,Physics,33-115,Physics for Future Presidents,N,N,
Modeling: Natural Sciences,Physics,33-121,Physics I for Science Students,N,Y,
Modeling: Natural Sciences,Physics,33-122,Physics II for Biological Sciences and Chemistry Students,Y,Y,
Modeling: Natural Sciences,Physics,33-124,Introduction to Astronomy,N,N,
Modeling: Natural Sciences,Physics,33-141,Physics I for Engineering Students,N,Y,
Modeling: Natural Sciences,Physics,33-142,Physics II for Engineering and Physics Students,Y,Y,
Modeling: Natural Sciences,Physics,33-151,Matter and Interactions I,Y,Y,
Modeling: Natural Sciences,Physics,33-152,Matter and Interactions II,Y,Y,
Modeling: Natural Sciences,Physics,33-211,Physics III: Modern Essentials,Y,N,
Modeling: Natural Sciences,Physics,33-213,Mini-Courses in Special Relativity (4 units),Y,N,
Modeling: Natural Sciences,Physics,33-224,"Stars, Galaxies, and the Universe",N,Y,
Modeling: Natural Sciences,Physics,33-355,Nanoscience and Nanotechnology,Y,N,
Modeling: Other,Biomedical Engineering,42-101,Introduction to Biomedical Engineering,N,N,
Modeling: Other,Carnegie Mellon University-Wide Studies,99-238,"Materials, Energy and Environment",N,N,
Modeling: Other,Chemical Engineering,06-100,Introduction to Chemical Engineering,Y,N,
Modeling: Other,Chemistry,09-109,Kitchen Chemistry Sessions,N,N,
Modeling: Other,Chemistry,09-209,Kitchen Chemistry Sessions,Y,N,
Modeling: Other,Civil and Environmental Engineering,12-100,Intro to Civil and Environmental Engineering,Y,N,
Modeling: Other,Computer Science,15-104,"Introduction to Computing for Creative Practice (CL 48257 , 48757 , 51257 , 51757 , 60212 , 60257)",N,N,
Modeling: Other,Computer Science,15-110,Principles of Computing,N,N,
Modeling: Other,Computer Science,15-112,Fundamentals of Programming and Computer Science,N,N,
Modeling: Other,Computer Science,15-121,Introduction to Data Structures,Y,N,
Modeling: Other,Computer Science,15-388,Practical Data Science,Y,N,
Modeling: Other,Economics,73-274,Econometrics I,Y,N,
Modeling: Other,Economics,73-310,Evolution of Economics Issues and Analysis,,,
Modeling: Other,Economics,73-315,Market Design,Y,N,
Modeling: Other,Economics,73-347,Game Theory,Y,N,
Modeling: Other,Economics,73-348,Behavioral Economics,Y,N,
Modeling: Other,Economics,73-352,Public Economics,Y,N,
Modeling: Other,Economics,73-365,"Firms, Market Structures, and Strategy",Y,N,
Modeling: Other,Economics,73-408,Law and Economics (CL 90791),Y,N,
Modeling: Other,Economics,73-421,Emerging Markets,N,N,
Modeling: Other,Economics,73-449,"Social, Economic and Information Networks",Y,N,
Modeling: Other,Electrical & Computer Engineering,18-100,Introduction to Electrical & Computer Engineering (co-requisite 21-120),Y,Y,
Modeling: Other,Engineering and Public Policy,19-101,Introduction to Engineering & Public Policy,Y,N,
Modeling: Other,Human-Computer Interaction Institute,05-413,Human Factors,N,N,
Modeling: Other,Materials Science and Engineering,27-100,Engineering the Materials of the Future,Y,N,
Modeling: Other,Mechanical Engineering,24-101,Fundamentals of Mechanical Engineering,Y,N,
Modeling: Other,Philosophy,80-220,Philosophy of Science,N,N,
Modeling: Other,Philosophy,80-222,Measurement and Methodology,N,N,
Modeling: Other,Philosophy,80-223,Causality and Probability,N,N,
Modeling: Other,Philosophy,80-226,Revolutions in Science,N,N,
Modeling: Other,Philosophy,80-312,Philosophy of Mathematics,N,N,
Modeling: Other,Philosophy,80-322,Philosophy of Physics,N,N,
Modeling: Other,Philosophy,80-323,Philosophy of Biology,N,N,
Modeling: Other,Philosophy,80-327,Philosophy of Neuroscience,N,N,
Modeling: Other,Philosophy,80-387,Philosophy of Logic & Language,N,N,
Modeling: Other,Physics,33-120,Science and Science Fiction,,,
Modeling: Other,Psychology,85-370,Perception,Y,N,
Modeling: Other,Psychology,85-392,Human Expertise,Y,N,
Modeling: Other,Psychology,85-406,Autism: Psychological and Neuroscience Perspectives,Y,N,
Modeling: Other,Psychology,85-412,Cognitive Modeling,Y,N,
Modeling: Other,Psychology,85-414,Cognitive Neuropsychology,Y,N,
Modeling: Other,Psychology,85-419,Introduction to Parallel Distributed Processing,Y,N,
Modeling: Other,Psychology,85-423,Cognitive Development,Y,N,
Modeling: Other,Psychology,85-429,Cognitive Brain Imaging,N,N,
Modeling: Other,Social and Decision Sciences,88-360,Behavioral Economics,Y,N,
Modeling: Other,Social and Decision Sciences,88-391,Technology and Economic Growth,N,N,
Modeling: Other,Statistics,36-202,Statistical Methods,Y,N,
Reflecting,Art,60-244,Contemporary Photo Theory (CL 62-244),N,N,
Reflecting,Carnegie Mellon University-Wide Studies,99-242,Meaning Across the Millenia,N,N,
Reflecting,Center for Arts and Society,64-400,CAS Spring Fellow: The Art of Gentrification,N,N,
Reflecting,Center for Arts and Society,64-402,Practices & Issues in Contemporary Asian Art,N,N,
Reflecting,CFA Interdisciplinary,62-100,Critical Histories of the Arts,N,N,
Reflecting,CFA Interdisciplinary,62-244,Contemporary Photo Theory (CL 60-244),N,N,
Reflecting,Chemistry,09-510,Chemistry and Sustainability,Y,N,
Reflecting,Computer Science,15-292,History of Computing,Y,N,
Reflecting,Computer Science,15-296,Images of Computing,N,N,
Reflecting,Economics,73-155,Legonomics: Building Blocks of Economic Analysis,Y,N,
Reflecting,Economics,73-375,History of Money and Monetary Policy,Y,N,
Reflecting,Economics,73-476,American Economic History,Y,N,
Reflecting,Engineering and Public Policy,19-411,Global Competitiveness (CL 19711),N,N,
Reflecting,English,76-202,"Nerds, Experts and Geniuses: Intellectuals in Popular Culture",N,Y,
Reflecting,English,76-204,Literature and the Environment,N,N,
Reflecting,English,76-221,Books You Should Have Read By Now,Y,N,
Reflecting,English,76-226,"Film and Literature: Mystery, Sexuality, and Culture in the American Film",,,
Reflecting,English,76-232,Introduction to African American Literature,N,N,
Reflecting,English,76-233,African American Studies,N,N,
Reflecting,English,76-234,"Media: Past, Present and Future",,,
Reflecting,English,76-239,Introduction to Film Studies,Y,N,
Reflecting,English,76-241,Introduction to Gender Studies,N,N,
Reflecting,English,76-246,Renaissance Literary and Cultural Studies,N,N,
Reflecting,English,76-317,Contemporary American Fiction (CL 76711),Y,N,
Reflecting,English,76-319,Environmental Rhetoric,N,N,
Reflecting,English,76-326,Literature and the Sciences Since,Y,N,
Reflecting,English,76-331,"Dissenters and Believers: Romanticism, Revolution, and Religions",Y,N,
Reflecting,English,76-332,Topics in African American Literature,N,N,
Reflecting,English,76-337,World Literature,Y,N,
Reflecting,English,76-338,The Rise of the Blockbuster Film,N,N,
Reflecting,English,76-339,The Films of Spike Lee: The Biopic,Y,N,
Reflecting,English,76-341,Gender and Sexuality in Performance,Y,N,
Reflecting,English,76-342,American Women Writers,Y,N,
Reflecting,English,76-344,Censored Texts,Y,N,
Reflecting,English,76-346,Angels and Diplomats,Y,N,
Reflecting,English,76-347,American Literary & Cultural Studies: Contemporary Fiction,N,N,
Reflecting,English,76-349,The Lost Generation,N,N,
Reflecting,English,76-350,Theory from Classics to Contemporary,Y,N,
Reflecting,English,76-351,Rhetorical Invention,Y,N,
Reflecting,English,76-352,"Music, Technology and Culture (CL 76-752)",Y,N,
Reflecting,English,76-353,Transnational Feminisms: Fiction and Film: Global Literary Studies,Y,N,
Reflecting,English,76-354,South Asian Literature,N,N,
Reflecting,English,76-367,Genre Studies: The Novel and the Rise of Professionalism,Y,N,
Reflecting,English,76-376,Genre Studies: Major Works of Modern Poetry,Y,N,
Reflecting,English,76-384,"Race, Nation, and the Enemy",Y,N,
Reflecting,English,76-415,Mediated Power and Propaganda,Y,N,
Reflecting,English,76-419,Media in a Digital Age,Y,N,
Reflecting,English,76-425,Science in the Public Sphere,Y,N,
Reflecting,English,76-429,Topics in Language Study: Language and Globalization,,,
Reflecting,History,79-104,Global Histories: Democracy Through the Ages,N,N,
Reflecting,History,79-104,Global Histories: Genocide and Weapons of Mass Destruction,N,N,
Reflecting,History,79-104,Global Histories: The Modern Nation-State through Film,N,N,
Reflecting,History,79-201,Introduction to Anthropology,N,N,
Reflecting,History,79-202,"Flesh and Spirit: Early Modern Europe, 1400-1750",N,N,
Reflecting,History,79-203,Social and Political Change in 20th Century Central and Eastern Europe,N,N,
Reflecting,History,79-204,India and the World: A History of Globalization,,,
Reflecting,History,79-205,20th/21st Century Europe,N,N,
Reflecting,History,79-206,Crime and Punishment in Early Modern Europe,N,N,
Reflecting,History,79-207,Development of European Culture,N,N,
Reflecting,History,79-211,Introduction to South East Asia,,,
Reflecting,History,79-221,Development and Democracy in Latin America,N,N,
Reflecting,History,79-222,Between Revolutions: Development of Modern Latin America,N,N,
Reflecting,History,79-223,Mexico: From the Aztec Empire to the Drug War,N,N,
Reflecting,History,79-224,Mayan America,N,N,
Reflecting,History,79-226,African History: Earliest Times to 1780,N,N,
Reflecting,History,79-227,African History: Height of Trans-Atlantic Slave Trade to the End of Apartheid,N,N,
Reflecting,History,79-229,Origins of the Arab-Israeli Conflict: 1880-1948,N,N,
Reflecting,History,79-230,Arab-Israeli Conflict and Peace Process Since 1948,N,N,
Reflecting,History,79-240,Development of American Culture,N,N,
Reflecting,History,79-241,African-American History: Africa to the Civil War,N,N,
Reflecting,History,79-242,African American History: Reconstruction to the Present,N,N,
Reflecting,History,79-244,Women in American History,N,N,
Reflecting,History,79-245,Capitalism and Individualism in American Culture.,N,N,
Reflecting,History,79-246,Industrial America,N,N,
Reflecting,History,79-247,The Civil War Era: 1848-1877,N,N,
Reflecting,History,79-249,20th/21st Century U.S. History,N,N,
Reflecting,History,79-251,"India/America: Democracy, Diversity, Development",N,N,
Reflecting,History,79-252,Exploring the American Century: United States History After 1945,N,N,
Reflecting,History,79-255,Irish History,N,N,
Reflecting,History,79-256,20th Century Germany,N,N,
Reflecting,History,79-257,Germany and the Second World War,N,N,
Reflecting,History,79-258,French History: From the Revolution to De Gualle,N,N,
Reflecting,History,79-259,France During World War II,N,N,
Reflecting,History,79-261,The Last Emperors: Chinese History and Society 1600-1900,N,N,
Reflecting,History,79-262,Modern China: From Birth of Mao….to Now,N,N,
Reflecting,History,79-263,Mao and the Chinese Cultural Revolution,N,N,
Reflecting,History,79-264,Tibet and China: History and Propoganda,N,N,
Reflecting,History,79-265,Russian History: From the First to the Last Tsar,N,N,
Reflecting,History,79-266,Russian History: From Communism to Capitalism,N,N,
Reflecting,History,79-267,"The Soviet Union in World War II: Military, Political, and Social History",N,N,
Reflecting,History,79-268,World War I: The Twentieth Century's First Catastrophe,N,N,
Reflecting,History,79-281,Introduction to Religion,N,N,
Reflecting,History,79-288,"Bananas, Baseball and Borders: Latin America and the United States",N,N,
Reflecting,History,79-289,Animal Planet: An Environmental History of People and Animals,N,N,
Reflecting,History,79-290,The Slave Passage: From West Africa to the Americas,N,N,
Reflecting,History,79-297,Dilemmas and Controversies in Anthropology,N,N,
Reflecting,History,79-299,"From Newton to the Nuclear Bomb: History of Science, 1750-1950",N,N,
Reflecting,History,79-300,History of American Public Policy,N,N,
Reflecting,History,79-303,Pittsburgh and the Transformation of Modern Urban America,N,N,
Reflecting,History,79-305,Moneyball Nation: Data in American Life,N,N,
Reflecting,History,79-307,Religion and Politics in the Middle East,N,N,
Reflecting,History,79-308,Crime and Justice in American Film,N,N,
Reflecting,History,79-314,The Politics and Culture of Memory,N,N,
Reflecting,History,79-318,Sustainable Social Change: History and Practice,N,N,
Reflecting,History,79-320,"Women, Politics, and Protest",N,N,
Reflecting,History,79-323,"Family Gender and Sexuality in European History, 500-1800",N,N,
Reflecting,History,79-330,Medicine and Society,N,N,
Reflecting,History,79-331,Body Politics: Women and Heatlh in America,N,N,
Reflecting,History,79-341,The Cold War in Documents and Film,N,N,
Reflecting,History,79-343,History of American Urban Life,N,N,
Reflecting,History,79-345,Roots of Rock & Roll,N,N,
Reflecting,History,79-348,Abraham Lincoln,N,N,
Reflecting,History,79-349,The Holocaust in Historical Perspective,N,N,
Reflecting,History,79-350,Early Christianity,N,N,
Reflecting,History,79-352,"Christendom Divided: The Protestant and Catholic Reformation, 1450-1650",N,N,
Reflecting,History,79-353,Religious Identities and Religious Conflicts in 19th Century Europe,N,N,
Reflecting,History,79-359,"Truth, Propaganda, and ""Alternative Facts:"" A Historical Inquiry",N,N,
Reflecting,Modern Languages,82-215,Introduction to Arabic Literature & Culture,N,N,
Reflecting,Modern Languages,82-273,Introduction to Japanese Language and Culture,Y,N,
Reflecting,Modern Languages,82-278,Japanese Film and Literature: The Art of Storytelling,Y,N,
Reflecting,Modern Languages,82-303,Introduction to French Culture,Y,N,
Reflecting,Modern Languages,82-304,Francophone World,Y,N,
Reflecting,Modern Languages,82-305,French in its Social Contexts,Y,N,
Reflecting,Modern Languages,82-311,Arabic Language and Culture,Y,N,
Reflecting,Modern Languages,82-312,Advabced Arabic II,Y,N,
Reflecting,Modern Languages,82-320,"Contemporary Society in Germany,, Austria, and Switzerland",,,
Reflecting,Modern Languages,82-323,"Germany, Austria & Switzerland in the 20th Century",Y,N,
Reflecting,Modern Languages,82-327,The Emergence of the German Speaking World,,,
Reflecting,Modern Languages,82-333,Introduction to Chinese Language and Culture,Y,N,
Reflecting,Modern Languages,82-342,Spain: Language and Culture,Y,N,
Reflecting,Modern Languages,82-343,Latin America: Language and Culture,Y,N,
Reflecting,Modern Languages,82-344,U.S. Latinos: Language and Culture,Y,N,
Reflecting,Modern Languages,82-345,Introduction to Hispanic Literary and Cultural Studies,Y,N,
Reflecting,Modern Languages,82-361,Introduction to Italian Culture,Y,,
Reflecting,Modern Languages,82-362,Italian Language and Culture: Italy as Seen through Film,N,N,
Reflecting,Modern Languages,82-396,Faust Legend at Home and Abroad,N,N,
Reflecting,Modern Languages,82-397,"Topics in Russian Language & Culture: Radicals, Heretics, and Hackers",Y,N,
Reflecting,Modern Languages,82-399,Russian in Context,Y,N,
Reflecting,Modern Languages,82-415,Topics in French and Francophone Studies,Y,N,
Reflecting,Modern Languages,82-416,Topics in French and Francophone Studies: Haiti,Y,N,
Reflecting,Modern Languages,82-425,Topics in German Literature and Culture,Y,N,
Reflecting,Modern Languages,82-426,Topics in German Literature and Culture: Inventing and Innovating,Y,N,
Reflecting,Modern Languages,82-427,Nazi and Resistance Culture,Y,N,
Reflecting,Modern Languages,82-428,History of German Film,Y,N,
Reflecting,Modern Languages,82-432,Popular Culture in China,N,N,
Reflecting,Modern Languages,82-433,Topics of Contemporary Culture of China,Y,N,
Reflecting,Modern Languages,82-434,Studies in Chinese Traditions,Y,N,
Reflecting,Modern Languages,82-441,Studies in Peninsular Literature and Culture,Y,N,
Reflecting,Modern Languages,82-451,Studies in Latin American Literature and Culture: Latin American Comincs in the Digital Humanities,Y,N,
Reflecting,Modern Languages,82-452,The Latin American Fin de Siglo,Y,N,
Reflecting,Modern Languages,82-455,Topics in Hispanic Studies,Y,N,
Reflecting,Modern Languages,82-456,Topics in Hispanic Studies: Southern Cone Dictatorships in the Movies (1984-2016),Y,N,
Reflecting,Modern Languages,82-473,Topics in Japanese Studies,Y,N,
Reflecting,Modern Languages,82-474,Topics in Japanese Studies: Japanese Language & Culture from a Pragmatics Perspective,Y,N,
Reflecting,Modern Languages,82-492,Historical Imagination in 19th Russian Literature.,Y,N,
Reflecting,Philosophy,80-100,Introduction to Philosophy,N,N,
Reflecting,Philosophy,80-135,Introduction to Political Philosophy,N,N,
Reflecting,Philosophy,80-150,Nature of Reason,N,N,
Reflecting,Philosophy,80-201,Epistemology,N,N,
Reflecting,Philosophy,80-214,"Computing, AI, and Philosophy",N,N,
Reflecting,Philosophy,80-250,Ancient Philosophy,N,N,
Reflecting,Philosophy,80-251,Modern Philosophy,N,N,
Reflecting,Philosophy,80-252,Kant,N,N,
Reflecting,Philosophy,80-253,Continental Philosophy,N,N,
Reflecting,Philosophy,80-254,Analytic Philosophy,N,N,
Reflecting,Philosophy,80-255,Pragmatism,N,N,
Reflecting,Philosophy,80-256,Modern Moral Philosophy,N,N,
Reflecting,Philosophy,80-257,Nietzsche,N,N,
Reflecting,Philosophy,80-261,Empiricism and Rationalism,N,N,
Reflecting,Philosophy,80-276,Philosophy of Religion,N,N,
Reflecting,Philosophy,80-358,Hume,N,N,
Reflecting,Philosophy,80-363,19th Century Foundations of Science,N,N,
Reflecting,Psychology,85-363,"Attention, Its Development and Disorders",Y,N,
Reflecting,Psychology,85-375,Cross Cultural Psychology,Y,N,
Reflecting,Psychology,85-421,Language and Thought,Y,N,
Reflecting,Social and Decision Sciences,88-281,Topics In Law: 1st Amendment,N,N,
Reflecting,Social and Decision Sciences,88-284,Topics of Law: The Bill of Rights,N,N,
